City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
470,Bilibino,RU,68.0546,166.4372,44.65,59,87,2.01,overcast clouds
471,Filadelfia,US,39.9523,-75.1638,51.3,94,90,5.99,moderate rain
472,Jaragua Do Sul,BR,-26.4861,-49.0667,65.89,99,100,2.26,overcast clouds
473,Kalianget,ID,-7.05,113.9333,80.49,79,62,4.68,broken clouds
474,Amga,RU,60.8953,131.9608,50.29,94,100,2.53,overcast clouds
475,Adet,ET,11.2644,37.4888,72.88,23,38,4.43,scattered clouds
476,Samarai,PG,-10.6167,150.6667,79.09,77,100,16.08,overcast clouds
477,Kuandian,CN,40.7286,124.7847,50.95,81,33,3.31,scattered clouds
478,Goderich,CA,43.7501,-81.7165,66.04,63,0,8.01,clear sky
479,Kosh-Agach,RU,50.0,88.6667,47.3,38,7,5.03,clear sky
480,Henties Bay,NA,-22.116,14.2845,56.86,82,72,10.67,broken clouds
481,Altay,CN,47.8667,88.1167,62.67,20,5,8.55,clear sky
482,Gold Coast,AU,-28.0,153.4333,61.0,74,75,5.99,broken clouds
483,Concepcion,CL,-36.827,-73.0498,57.0,58,75,2.3,broken clouds
484,Dalbandin,PK,28.8947,64.4101,94.05,6,6,12.1,clear sky
485,Olafsvik,IS,64.8945,-23.7142,43.23,95,100,9.51,moderate rain
486,Zamora,EC,-4.0692,-78.9567,74.93,89,81,3.69,light rain
487,Bayonet Point,US,28.3267,-82.6834,88.14,68,84,4.05,broken clouds
488,Russkaya Polyana,UA,49.417,31.9201,60.82,79,93,8.37,overcast clouds
489,Rapu-Rapu,PH,13.1866,124.1256,84.38,75,10,3.67,clear sky
490,Cabra,ES,37.4725,-4.4421,87.39,37,100,1.99,overcast clouds
491,Ponta Delgada,PT,37.7333,-25.6667,68.72,56,20,13.8,few clouds
492,Shaunavon,CA,49.6501,-108.4181,61.9,34,11,4.05,few clouds
493,Chibombo,ZM,-14.6569,28.0706,66.11,29,0,6.96,clear sky
494,Christchurch,NZ,-43.5333,172.6333,53.01,97,75,3.0,broken clouds
495,Thinadhoo,MV,0.5333,72.9333,83.48,72,25,17.96,scattered clouds
496,Tecoanapa,MX,16.5167,-98.75,89.47,54,71,4.68,broken clouds
497,Oksfjord,NO,70.2396,22.3479,46.47,92,100,11.23,light rain
498,Cranbrook,CA,49.4999,-115.7688,60.42,41,8,2.53,clear sky
499,Olga,RU,43.7444,135.2892,43.07,96,100,3.87,overcast clouds
500,Leningradskiy,RU,69.3833,178.4167,31.37,81,54,3.98,broken clouds
501,Esso,RU,55.9333,158.7,35.13,94,63,2.39,broken clouds
502,Imbituba,BR,-28.24,-48.6703,62.49,63,100,7.85,overcast clouds
503,Ust-Maya,RU,60.4167,134.5333,53.56,56,93,9.17,overcast clouds
504,Krasnoarmeyskiy,RU,47.0114,42.2072,66.2,84,100,11.52,overcast clouds
505,Chapais,CA,49.7834,-74.8492,62.38,28,0,8.3,clear sky
506,Juneau,US,58.3019,-134.4197,50.0,93,90,4.0,light rain
507,Finote Selam,ET,10.7,37.2667,74.64,23,34,2.04,scattered clouds
508,Touros,BR,-5.1989,-35.4608,88.7,66,45,13.44,scattered clouds
509,Marietta,US,33.9526,-84.5499,71.65,65,20,4.61,few clouds
510,Yulara,AU,-25.2406,130.9889,55.24,44,100,8.05,overcast clouds
511,Datong,CN,40.0936,113.2914,66.25,39,44,7.0,scattered clouds
512,Valdivia,CL,-39.8142,-73.2459,48.29,93,100,1.39,overcast clouds
513,Kahului,US,20.8947,-156.47,72.84,78,1,6.91,clear sky
514,Cedral,MX,23.8,-100.7333,72.7,55,16,11.92,few clouds
515,Balkhash,KZ,46.844,74.9804,72.01,31,0,0.47,clear sky
516,Mundwa,IN,27.0667,73.8167,96.96,25,17,3.06,few clouds
517,West Bay,KY,19.3667,-81.4167,86.07,74,40,6.58,scattered clouds
518,Bilma,NE,18.6853,12.9164,105.57,5,0,11.36,clear sky
519,Kuopio,FI,62.8924,27.677,57.15,35,0,3.4,clear sky
520,Port Hardy,CA,50.6996,-127.4199,51.98,93,90,4.61,light rain
521,Sorland,NO,67.667,12.6934,46.47,91,100,18.21,light rain
522,Manakara,MG,-22.1333,48.0167,73.99,84,4,9.15,clear sky
523,Nelidovo,RU,56.2211,32.7774,53.82,47,91,9.26,overcast clouds
524,Korla,CN,41.7597,86.1469,79.92,20,34,6.17,scattered clouds
525,Ayagoz,KZ,47.9714,80.4392,59.63,36,1,10.71,clear sky
526,Yining,CN,29.0361,114.5636,69.94,91,95,2.48,light rain
527,Soller,ES,39.7662,2.7152,83.35,54,64,5.08,broken clouds
528,Bandundu,CD,-3.3167,17.3667,88.38,46,68,3.8,broken clouds
529,Key Largo,US,25.0865,-80.4473,90.0,57,70,6.13,broken clouds
530,Mayumba,GA,-3.432,10.6554,78.93,80,42,9.31,scattered clouds
531,Tanout,NE,14.9709,8.8879,104.4,4,4,13.53,clear sky
532,Candelaria,PH,13.9311,121.4233,81.39,91,57,2.19,broken clouds
533,Zorritos,PE,-3.6805,-80.6782,73.69,74,54,8.84,broken clouds
534,Matay,EG,28.419,30.7792,100.49,10,52,5.46,broken clouds
535,Alice Town,BS,25.7167,-79.3,79.02,73,17,6.26,few clouds
536,Linxia,CN,35.6003,103.2064,61.25,50,34,2.59,scattered clouds
537,Bahia Honda,CU,22.9036,-83.1592,86.04,55,6,6.15,moderate rain
538,Camacha,PT,33.0833,-16.3333,66.96,64,75,13.8,broken clouds
539,Eureka,US,40.8021,-124.1637,57.9,88,99,1.99,overcast clouds
540,Hambantota,LK,6.1241,81.1185,81.01,79,98,20.27,overcast clouds
541,Hermiston,US,45.8404,-119.2895,72.03,40,1,0.0,clear sky
542,Talara,PE,-4.5772,-81.2719,74.16,78,75,13.8,broken clouds
543,Listvyagi,RU,53.6772,86.951,48.7,81,78,2.71,broken clouds
544,Berdigestyakh,RU,62.0989,126.6992,46.6,65,100,1.97,overcast clouds
545,Paragominas,BR,-2.9667,-47.4833,89.91,48,2,6.08,clear sky
546,Morris,US,40.8334,-74.5329,47.82,91,100,1.01,light rain
547,Malanje,AO,-9.5402,16.341,74.21,43,63,3.15,broken clouds
548,Deputatskiy,RU,69.3,139.9,45.81,63,99,4.79,overcast clouds
549,Mizan Teferi,ET,6.9833,35.5833,67.05,82,34,1.72,light rain
550,Aligarh,IN,27.8833,78.0833,92.07,35,52,8.16,broken clouds
551,San Vicente,AR,-26.6167,-54.1333,65.37,34,0,5.7,clear sky
552,Chardara,KZ,41.2547,67.9692,86.54,26,2,3.76,clear sky
553,Bandraboua,YT,-12.7044,45.1223,78.48,70,1,5.64,clear sky
554,Porto Novo,BJ,6.4965,2.6036,87.87,63,64,11.39,broken clouds
555,Saint-Leu,RE,-21.15,55.2833,70.68,77,2,2.55,clear sky
556,Amapa,BR,1.0,-52.0,82.99,73,46,4.34,scattered clouds
557,Corrente,BR,-3.7367,-43.3394,92.1,41,11,5.21,few clouds
558,Buraydah,SA,26.326,43.975,100.74,8,1,5.5,clear sky
559,Humberto De Campos,BR,-2.5983,-43.4611,87.85,59,17,7.34,few clouds
560,Maniitsoq,GL,65.4167,-52.9,35.64,87,100,5.7,overcast clouds
561,Boguchany,RU,58.3814,97.4531,34.36,97,52,2.51,broken clouds
562,Pandan,PH,14.0453,124.1694,80.58,84,100,4.59,overcast clouds
563,Tahe,CN,52.3333,124.7333,44.04,95,86,1.68,overcast clouds
564,Pontes E Lacerda,BR,-15.2261,-59.3353,92.71,29,20,4.54,few clouds
565,Tiznit,MA,29.5833,-9.5,86.7,25,100,16.62,overcast clouds
566,Muisne,EC,0.6,-80.0333,84.31,79,86,7.87,overcast clouds
567,Tevaitoa,PF,-16.7833,-151.5,79.7,77,93,14.61,overcast clouds
568,Severnyy,RU,50.677,36.5532,55.44,94,90,11.18,overcast clouds
569,Qaqortoq,GL,60.7167,-46.0333,46.9,74,74,5.79,broken clouds
570,Marquette,US,46.5333,-87.6335,63.36,37,90,9.26,overcast clouds
571,Eqbaliyeh,IR,35.3022,51.5358,98.13,7,0,4.5,clear sky
572,Pundaguitan,PH,6.3711,126.1689,77.43,87,100,3.67,moderate rain
573,Denpasar,ID,-8.65,115.2167,78.46,94,20,1.88,few clouds
574,Narasannapeta,IN,18.4167,84.05,86.14,74,86,1.54,overcast clouds
575,Kaeo,NZ,-35.1,173.7833,50.32,96,83,12.73,broken clouds
576,Santiago,CL,-33.4569,-70.6483,62.17,57,1,0.0,clear sky
577,Burg,DE,51.8333,14.15,67.91,46,31,8.1,scattered clouds
578,Urrao,CO,6.3152,-76.1342,71.4,76,86,0.51,overcast clouds
579,Fort Smith,US,35.3859,-94.3986,66.2,66,75,1.01,broken clouds
580,San Angelo,US,31.4638,-100.437,78.94,68,90,3.0,overcast clouds
581,Voskresenskoye,RU,56.8381,45.4317,47.55,68,100,3.29,overcast clouds
582,Selcuk,TR,37.9514,27.3685,75.07,55,100,2.19,overcast clouds
583,Yaring,TH,6.8662,101.3689,81.63,78,61,1.43,broken clouds
584,Viedma,AR,-40.8135,-62.9967,54.68,40,36,14.56,light rain
585,Newton,US,42.337,-71.2092,49.98,92,90,3.0,light rain
586,Edd,ER,13.9297,41.6925,89.65,60,11,4.03,few clouds
587,Colac,AU,-38.3333,143.5833,47.08,84,0,2.89,clear sky
588,Mbandaka,CD,0.0487,18.2603,85.41,62,91,2.42,overcast clouds
589,Kamariotissa,GR,40.4833,25.4667,77.02,68,100,7.18,light rain
590,Sibolga,ID,1.7427,98.7792,76.91,89,58,2.71,broken clouds
591,Whitefish,US,48.4111,-114.3376,57.88,59,1,2.15,clear sky
592,Tabou,CI,4.423,-7.3528,82.27,79,84,8.01,light rain
593,Mackenzie,CA,55.2999,-123.1698,54.1,53,100,4.88,overcast clouds
594,Morant Bay,JM,17.8815,-76.4093,85.62,72,22,9.62,few clouds
595,Sovetskiy,RU,61.3614,63.5842,44.38,89,100,9.06,overcast clouds
596,Savannah Bight,HN,16.45,-85.85,89.65,72,71,18.97,broken clouds
597,Ancud,CL,-41.8697,-73.8203,55.42,93,100,15.03,light rain
598,Jiangyou,CN,31.7667,104.7167,73.35,71,84,0.65,light rain
599,Monte Escobedo,MX,22.3,-103.5833,70.14,25,62,5.61,broken clouds
600,Darhan,MN,49.4867,105.9228,41.72,61,50,8.66,scattered clouds
601,Almeirim,BR,-1.5233,-52.5817,88.38,57,13,3.76,few clouds
602,Kutum,SD,14.2,24.6667,94.78,12,18,11.56,few clouds
603,Praia Da Vitoria,PT,38.7333,-27.0667,65.41,69,13,9.73,few clouds
604,The Pas,CA,53.8251,-101.2541,48.16,71,98,7.83,overcast clouds
605,Yatou,CN,37.15,122.3833,57.34,97,26,4.85,light rain
606,Brownwood,US,31.7093,-98.9912,78.3,93,99,13.73,overcast clouds
607,Saint-Francois,FR,46.4154,3.9054,72.84,33,0,8.05,clear sky
608,Rassvet,RU,46.8333,40.75,71.44,80,100,17.9,overcast clouds
609,Gboko,NG,7.3179,8.9951,95.68,39,33,3.06,scattered clouds
610,Petropavl,KZ,54.8753,69.1628,70.57,42,25,8.86,scattered clouds
611,Suluq,LY,31.6682,20.2521,86.63,23,0,19.35,clear sky
612,Sechura,PE,-5.5569,-80.8222,75.27,65,82,7.7,broken clouds
613,Constantine,DZ,36.365,6.6147,81.27,29,72,10.92,broken clouds
614,Xinxiang,CN,35.3089,113.8672,74.53,48,67,5.17,light rain
615,Esna,EG,25.2934,32.554,103.19,5,100,7.05,overcast clouds
616,Honningsvag,NO,70.9821,25.9704,42.55,81,75,26.46,broken clouds
617,San Quintin,MX,30.4833,-115.95,61.03,71,99,9.73,overcast clouds
618,Terrak,NO,65.087,12.3715,50.02,70,100,4.54,overcast clouds
619,Noumea,NC,-22.2763,166.4572,70.0,99,100,9.28,overcast clouds
620,Lokomotivnyy,RU,53.0118,60.5684,65.64,70,40,4.72,scattered clouds
621,Puerto Escondido,MX,15.85,-97.0667,88.63,70,1,4.61,clear sky
622,Huarmey,PE,-10.0681,-78.1522,70.32,76,72,8.66,broken clouds
623,Taoudenni,ML,22.6783,-3.9836,113.63,6,97,1.28,overcast clouds
624,Barpali,IN,21.2,83.5833,93.36,40,91,8.99,overcast clouds
625,Viseu,PT,40.661,-7.9097,88.54,37,15,9.93,few clouds
626,Ballina,AU,-28.8667,153.5667,48.38,88,79,12.03,broken clouds
627,Ginda,IN,30.6945,78.4932,60.82,82,98,4.65,overcast clouds
628,Zhigansk,RU,66.7697,123.3711,49.12,52,1,10.51,clear sky
629,Bintulu,MY,3.1667,113.0333,78.82,85,50,3.33,scattered clouds
630,Tanabe,JP,33.7333,135.3667,62.92,75,32,4.05,scattered clouds
631,Ust-Tsilma,RU,65.441,52.1498,41.72,63,100,8.19,overcast clouds
632,Kayerkan,RU,69.3497,87.7602,37.2,81,100,28.68,light rain
633,Lawigan,PH,10.487,122.0354,79.75,86,100,2.75,light rain
634,Russell,US,32.3502,-85.1999,71.91,60,1,4.65,clear sky
635,Mayskiy,RU,47.6931,40.1025,69.44,85,73,9.01,broken clouds
636,Kieta,PG,-6.2167,155.6333,77.83,86,72,3.76,light rain
637,Padang,ID,-0.9492,100.3543,77.13,89,74,3.91,moderate rain
638,Port-Gentil,GA,-0.7193,8.7815,79.2,83,57,17.16,broken clouds
639,Abu Samrah,SY,35.3029,37.1841,82.9,22,0,13.15,clear sky
640,Troitskoye,RU,52.9821,84.6757,54.5,74,40,5.64,scattered clouds
641,Half Moon Bay,US,37.4636,-122.4286,67.77,73,40,2.51,scattered clouds
642,Fortuna,US,40.5982,-124.1573,57.65,87,97,5.32,overcast clouds
643,Pentecoste,BR,-3.7928,-39.2703,82.67,40,11,8.59,few clouds
644,Pemba,MZ,-12.974,40.5178,79.25,67,76,11.23,broken clouds
645,Brigham City,US,41.5102,-112.0155,69.82,32,1,5.99,clear sky
646,Moron,AR,-34.6534,-58.6198,57.02,42,5,4.0,clear sky
647,Tazovskiy,RU,67.4667,78.7,36.34,95,100,13.8,overcast clouds
648,Antofagasta,CL,-23.65,-70.4,70.21,59,41,6.55,scattered clouds
649,Isilkul,RU,54.9109,71.2728,69.08,42,72,10.09,broken clouds
650,Malatya,TR,38.5,38.0,77.05,22,20,5.64,few clouds
651,Maceio,BR,-9.6658,-35.7353,81.84,74,75,12.33,broken clouds
652,Conceicao Do Araguaia,BR,-8.2578,-49.2647,90.28,36,7,6.13,clear sky
653,Mweka,CD,-4.85,21.5667,81.66,45,60,0.56,broken clouds
654,Orsha,BY,54.5153,30.4053,55.62,65,100,7.25,overcast clouds
655,Carballo,ES,43.213,-8.691,83.59,85,94,8.52,overcast clouds
656,San Luis,AR,-33.295,-66.3356,61.7,33,12,15.19,few clouds
657,Buzuluk,RU,52.7807,52.2635,73.33,63,5,7.72,clear sky
658,Chunhuhub,MX,19.55,-88.6833,90.75,43,53,4.59,broken clouds
659,Vestmanna,FO,62.1564,-7.1664,54.52,54,56,15.68,broken clouds
660,Coquimbo,CL,-29.9533,-71.3436,56.93,88,40,3.83,scattered clouds
661,Paamiut,GL,61.994,-49.6678,35.47,92,78,20.92,broken clouds
662,Eyl,SO,7.9803,49.8164,80.6,78,98,21.74,overcast clouds
663,Colinas,BR,-6.0258,-44.2492,92.68,30,7,5.95,clear sky
664,North Bend,US,43.4065,-124.2243,60.17,78,75,3.44,broken clouds
665,Hilton Head Island,US,32.2163,-80.7526,80.01,64,75,10.36,broken clouds
666,Celestun,MX,20.8667,-90.4,86.58,56,56,3.27,broken clouds
667,Kinablangan,PH,7.6947,126.5503,75.87,93,100,6.55,heavy intensity rain
668,Kiunga,PG,-6.1219,141.2906,74.53,91,100,2.37,overcast clouds
669,Kuliyapitiya,LK,7.4688,80.0401,78.24,92,62,6.17,broken clouds
670,Asaba,NG,6.2006,6.7338,85.66,66,89,8.41,light rain
671,Canandaigua,US,42.8742,-77.288,63.37,67,100,4.0,overcast clouds
672,Klishkivtsi,UA,48.4316,26.2623,60.06,79,87,12.68,overcast clouds
673,Kendari,ID,-3.945,122.4989,75.61,92,99,1.92,overcast clouds
674,Ocho Rios,JM,18.4025,-77.1048,85.75,66,0,9.22,clear sky
675,Garmsar,IR,35.2182,52.3409,95.38,8,0,4.7,clear sky
676,Hit,IQ,33.6416,42.8251,95.36,14,82,10.4,broken clouds
677,Sakaiminato,JP,35.55,133.2333,59.45,79,0,5.19,clear sky
678,Boissevain,CA,49.2306,-100.0559,68.5,54,69,13.31,broken clouds
679,Atbasar,KZ,51.8,68.3333,75.22,43,27,11.79,scattered clouds
680,Warrnambool,AU,-38.3833,142.4833,42.82,72,1,7.76,clear sky
681,Broken Hill,AU,-31.95,141.4333,46.11,36,1,8.55,clear sky
682,Kastamonu,TR,41.5,33.6667,64.51,72,63,3.69,broken clouds
683,Totskoye,RU,52.5248,52.7623,73.78,63,31,8.5,scattered clouds
684,Sur,OM,22.5667,59.5289,92.39,44,53,6.87,broken clouds
685,Asyut,EG,27.181,31.1837,100.76,9,36,10.8,scattered clouds
686,Saint Anthony,US,45.0205,-93.218,56.89,76,90,1.01,light rain
687,Andenes,NO,69.3143,16.1194,48.07,87,75,20.71,light rain
688,Tilichiki,RU,60.4667,166.1,36.36,88,100,1.19,overcast clouds
689,Calabozo,VE,8.9242,-67.4293,93.45,38,24,9.15,few clouds
690,Pokhara,NP,28.2333,83.9833,72.82,72,15,4.72,few clouds
691,Hovd,MN,48.0056,91.6419,52.72,32,0,5.06,clear sky
692,Kuusamo,FI,65.9667,29.1833,59.04,31,0,13.8,clear sky
693,Shelburne,CA,44.0787,-80.2041,62.24,26,0,8.16,clear sky
694,Plerin,FR,48.5425,-2.7798,68.76,79,0,5.01,clear sky
695,Veraval,IN,20.9,70.3667,83.39,80,99,14.25,overcast clouds
696,Zaysan,KZ,47.4667,84.8667,63.64,23,0,8.97,clear sky
697,Novaya Igirma,RU,57.1334,103.9112,33.37,92,96,2.33,overcast clouds
698,Wewak,PG,-3.5534,143.6268,80.8,84,99,11.05,overcast clouds
699,Fukue,JP,32.6881,128.8419,68.05,70,0,5.3,clear sky
700,Roebourne,AU,-20.7833,117.1333,70.34,48,44,7.92,scattered clouds
701,Taltal,CL,-25.4,-70.4833,67.33,68,15,4.68,few clouds
702,Sabha,LY,27.0377,14.4283,107.87,5,6,8.14,clear sky
703,Inhuma,BR,-6.6683,-41.7078,94.08,25,20,6.02,few clouds
704,Crowley,US,30.2141,-92.3746,73.98,79,40,9.31,scattered clouds
705,Lichinga,MZ,-13.3128,35.2406,56.84,71,0,0.58,clear sky
706,Ponca City,US,36.707,-97.0856,62.89,81,75,6.91,broken clouds
